,Date,Open,Adj Close
0,2007-01-03,20.0,19.0
1,2007-01-04,19.0,20.0
2,2007-01-05,19.0,19.0
3,2007-01-08,19.0,19.0
4,2007-01-09,19.0,20.0
5,2007-01-10,20.0,20.0
6,2007-01-11,20.0,20.0
7,2007-01-12,20.0,20.0
8,2007-01-16,20.0,19.0
9,2007-01-17,19.0,19.0
10,2007-01-18,20.0,19.0
11,2007-01-19,19.0,20.0
12,2007-01-22,20.0,20.0
13,2007-01-23,20.0,20.0
14,2007-01-24,20.0,20.0
15,2007-01-25,20.0,20.0
16,2007-01-26,20.0,20.0
17,2007-01-29,20.0,20.0
18,2007-01-30,20.0,20.0
19,2007-01-31,20.0,20.0
20,2007-02-01,20.0,21.0
21,2007-02-02,19.0,19.0
22,2007-02-05,18.0,18.0
23,2007-02-06,18.0,18.0
24,2007-02-07,18.0,18.0
25,2007-02-08,18.0,18.0
26,2007-02-09,18.0,17.0
27,2007-02-12,17.0,17.0
28,2007-02-13,18.0,19.0
29,2007-02-14,19.0,19.0
30,2007-02-15,18.0,18.0
31,2007-02-16,18.0,18.0
32,2007-02-20,18.0,19.0
33,2007-02-21,19.0,18.0
34,2007-02-22,18.0,18.0
35,2007-02-23,18.0,18.0
36,2007-02-26,18.0,18.0
37,2007-02-27,17.0,17.0
38,2007-02-28,17.0,17.0
39,2007-03-01,16.0,16.0
40,2007-03-02,16.0,16.0
41,2007-03-05,16.0,15.0
42,2007-03-06,15.0,16.0
43,2007-03-07,16.0,16.0
44,2007-03-08,16.0,16.0
45,2007-03-09,16.0,16.0
46,2007-03-12,16.0,16.0
47,2007-03-13,16.0,14.0
48,2007-03-14,14.0,15.0
49,2007-03-15,15.0,15.0
50,2007-03-16,15.0,15.0
51,2007-03-19,15.0,15.0
52,2007-03-20,15.0,15.0
53,2007-03-21,15.0,15.0
54,2007-03-22,15.0,15.0
55,2007-03-23,15.0,15.0
56,2007-03-26,15.0,15.0
57,2007-03-27,15.0,15.0
58,2007-03-28,15.0,15.0
59,2007-03-29,15.0,15.0
60,2007-03-30,15.0,15.0
61,2007-04-02,15.0,15.0
62,2007-04-03,15.0,15.0
63,2007-04-04,15.0,15.0
64,2007-04-05,15.0,15.0
65,2007-04-09,15.0,15.0
66,2007-04-10,15.0,16.0
67,2007-04-11,16.0,16.0
68,2007-04-12,15.0,16.0
69,2007-04-13,16.0,16.0
70,2007-04-16,16.0,16.0
71,2007-04-17,16.0,16.0
72,2007-04-18,16.0,16.0
73,2007-04-19,16.0,16.0
74,2007-04-20,16.0,16.0
75,2007-04-23,16.0,16.0
76,2007-04-24,16.0,16.0
77,2007-04-25,17.0,16.0
78,2007-04-26,16.0,17.0
79,2007-04-27,17.0,17.0
80,2007-04-30,17.0,16.0
81,2007-05-01,16.0,16.0
82,2007-05-02,16.0,17.0
83,2007-05-03,16.0,17.0
84,2007-05-04,17.0,17.0
85,2007-05-07,17.0,17.0
86,2007-05-08,17.0,17.0
87,2007-05-09,17.0,17.0
88,2007-05-10,17.0,16.0
89,2007-05-11,16.0,16.0
90,2007-05-14,16.0,17.0
91,2007-05-15,16.0,16.0
92,2007-05-16,16.0,16.0
93,2007-05-17,16.0,16.0
94,2007-05-18,16.0,16.0
95,2007-05-21,16.0,16.0
96,2007-05-22,16.0,16.0
97,2007-05-23,16.0,17.0
98,2007-05-24,17.0,16.0
99,2007-05-25,16.0,16.0
100,2007-05-29,16.0,16.0
101,2007-05-30,16.0,16.0
102,2007-05-31,16.0,16.0
103,2007-06-01,16.0,17.0
104,2007-06-04,16.0,17.0
105,2007-06-05,17.0,18.0
106,2007-06-06,18.0,17.0
107,2007-06-07,17.0,18.0
108,2007-06-08,18.0,18.0
109,2007-06-11,18.0,19.0
110,2007-06-12,19.0,18.0
111,2007-06-13,19.0,19.0
112,2007-06-14,20.0,20.0
113,2007-06-15,20.0,20.0
114,2007-06-18,20.0,20.0
115,2007-06-19,20.0,20.0
116,2007-06-20,20.0,20.0
117,2007-06-21,20.0,20.0
118,2007-06-22,20.0,20.0
119,2007-06-25,20.0,20.0
120,2007-06-26,20.0,20.0
121,2007-06-27,20.0,21.0
122,2007-06-28,21.0,21.0
123,2007-06-29,21.0,20.0
124,2007-07-02,20.0,21.0
125,2007-07-03,21.0,21.0
126,2007-07-05,21.0,21.0
127,2007-07-06,21.0,21.0
128,2007-07-09,21.0,21.0
129,2007-07-10,21.0,20.0
130,2007-07-11,20.0,20.0
131,2007-07-12,20.0,21.0
132,2007-07-13,21.0,21.0
133,2007-07-16,21.0,21.0
134,2007-07-17,21.0,21.0
135,2007-07-18,21.0,21.0
136,2007-07-19,21.0,21.0
137,2007-07-20,21.0,20.0
138,2007-07-23,20.0,21.0
139,2007-07-24,21.0,21.0
140,2007-07-25,23.0,23.0
141,2007-07-26,23.0,24.0
142,2007-07-27,23.0,23.0
143,2007-07-30,23.0,23.0
144,2007-07-31,23.0,23.0
145,2007-08-01,23.0,23.0
146,2007-08-02,23.0,23.0
147,2007-08-03,23.0,22.0
148,2007-08-06,22.0,24.0
149,2007-08-07,23.0,25.0
150,2007-08-08,25.0,25.0
151,2007-08-09,25.0,24.0
152,2007-08-10,24.0,23.0
153,2007-08-13,23.0,24.0
154,2007-08-14,23.0,23.0
155,2007-08-15,23.0,22.0
156,2007-08-16,22.0,22.0
157,2007-08-17,24.0,23.0
158,2007-08-20,23.0,24.0
159,2007-08-21,24.0,24.0
160,2007-08-22,24.0,24.0
161,2007-08-23,24.0,23.0
162,2007-08-24,23.0,24.0
163,2007-08-27,24.0,24.0
164,2007-08-28,23.0,23.0
165,2007-08-29,23.0,24.0
166,2007-08-30,23.0,24.0
167,2007-08-31,24.0,24.0
168,2007-09-04,24.0,24.0
169,2007-09-05,24.0,24.0
170,2007-09-06,24.0,24.0
171,2007-09-07,24.0,24.0
172,2007-09-10,24.0,25.0
173,2007-09-11,25.0,26.0
174,2007-09-12,26.0,26.0
175,2007-09-13,26.0,26.0
176,2007-09-14,26.0,26.0
177,2007-09-17,26.0,27.0
178,2007-09-18,27.0,27.0
179,2007-09-19,26.0,27.0
180,2007-09-20,26.0,26.0
181,2007-09-21,26.0,26.0
182,2007-09-24,26.0,26.0
183,2007-09-25,26.0,26.0
184,2007-09-26,26.0,26.0
185,2007-09-27,26.0,26.0
186,2007-09-28,26.0,26.0
187,2007-10-01,26.0,26.0
188,2007-10-02,26.0,26.0
189,2007-10-03,26.0,27.0
190,2007-10-04,27.0,27.0
191,2007-10-05,28.0,29.0
192,2007-10-08,28.0,29.0
193,2007-10-09,28.0,29.0
194,2007-10-10,29.0,30.0
195,2007-10-11,30.0,31.0
196,2007-10-12,31.0,30.0
197,2007-10-15,31.0,30.0
198,2007-10-16,30.0,30.0
199,2007-10-17,31.0,29.0
200,2007-10-18,29.0,29.0
201,2007-10-19,29.0,29.0
202,2007-10-22,29.0,30.0
203,2007-10-23,30.0,31.0
204,2007-10-24,29.0,29.0
205,2007-10-25,28.0,27.0
206,2007-10-26,27.0,27.0
207,2007-10-29,27.0,28.0
208,2007-10-30,28.0,28.0
209,2007-10-31,28.0,28.0
210,2007-11-01,28.0,28.0
211,2007-11-02,28.0,29.0
212,2007-11-05,28.0,29.0
213,2007-11-06,29.0,29.0
214,2007-11-07,28.0,27.0
215,2007-11-08,27.0,27.0
216,2007-11-09,27.0,27.0
217,2007-11-12,27.0,26.0
218,2007-11-13,27.0,27.0
219,2007-11-14,27.0,26.0
220,2007-11-15,26.0,26.0
221,2007-11-16,26.0,27.0
222,2007-11-19,27.0,26.0
223,2007-11-20,26.0,26.0
224,2007-11-21,26.0,26.0
225,2007-11-23,26.0,26.0
226,2007-11-26,26.0,26.0
227,2007-11-27,26.0,26.0
228,2007-11-28,26.0,28.0
229,2007-11-29,28.0,29.0
230,2007-11-30,29.0,29.0
231,2007-12-03,29.0,29.0
232,2007-12-04,29.0,28.0
233,2007-12-05,29.0,29.0
234,2007-12-06,29.0,29.0
235,2007-12-07,29.0,29.0
236,2007-12-10,29.0,29.0
237,2007-12-11,29.0,28.0
238,2007-12-12,29.0,28.0
239,2007-12-13,28.0,28.0
240,2007-12-14,28.0,28.0
241,2007-12-17,28.0,27.0
242,2007-12-18,27.0,27.0
243,2007-12-19,27.0,28.0
244,2007-12-20,28.0,29.0
245,2007-12-21,29.0,31.0
246,2007-12-24,31.0,30.0
247,2007-12-26,30.0,31.0
248,2007-12-27,30.0,30.0
249,2007-12-28,30.0,30.0
250,2007-12-31,30.0,30.0
251,2008-01-02,30.0,30.0
252,2008-01-03,30.0,30.0
253,2008-01-04,29.0,29.0
254,2008-01-07,29.0,28.0
255,2008-01-08,28.0,28.0
256,2008-01-09,28.0,30.0
257,2008-01-10,36.0,35.0
258,2008-01-11,36.0,35.0
259,2008-01-14,35.0,35.0
260,2008-01-15,35.0,35.0
261,2008-01-16,35.0,35.0
262,2008-01-17,35.0,34.0
263,2008-01-18,34.0,34.0
264,2008-01-22,33.0,33.0
265,2008-01-23,32.0,33.0
266,2008-01-24,33.0,33.0
267,2008-01-25,33.0,32.0
268,2008-01-28,32.0,33.0
269,2008-01-29,33.0,32.0
270,2008-01-30,32.0,32.0
271,2008-01-31,32.0,32.0
272,2008-02-01,32.0,34.0
273,2008-02-04,34.0,32.0
274,2008-02-05,35.0,36.0
275,2008-02-06,36.0,34.0
276,2008-02-07,34.0,33.0
277,2008-02-08,33.0,34.0
278,2008-02-11,34.0,34.0
279,2008-02-12,34.0,35.0
280,2008-02-13,35.0,36.0
281,2008-02-14,35.0,35.0
282,2008-02-15,35.0,36.0
283,2008-02-19,36.0,37.0
284,2008-02-20,36.0,36.0
285,2008-02-21,37.0,36.0
286,2008-02-22,36.0,36.0
287,2008-02-25,36.0,38.0
288,2008-02-26,38.0,37.0
289,2008-02-27,38.0,37.0
290,2008-02-28,37.0,37.0
291,2008-02-29,36.0,36.0
292,2008-03-03,36.0,36.0
293,2008-03-04,36.0,36.0
294,2008-03-05,36.0,36.0
295,2008-03-06,35.0,34.0
296,2008-03-07,34.0,34.0
297,2008-03-10,34.0,31.0
298,2008-03-11,31.0,33.0
299,2008-03-12,33.0,32.0
300,2008-03-13,32.0,33.0
301,2008-03-14,34.0,33.0
302,2008-03-17,33.0,33.0
303,2008-03-18,33.0,35.0
304,2008-03-19,35.0,35.0
305,2008-03-20,36.0,36.0
306,2008-03-24,36.0,37.0
